matchSeed,turnNumber,randomCallCount,aiStyleOverride,winnerAtDecision,pieceId,fromTileId,toTileId,fromPathIndex,toPathIndex,progressScore,safetyScore,aggressionScore,totalScore,weightProgress,weightSafety,weightAggression,candidateCount,selectedRank,explanation
1290,18,160,"fixed","",9,20,17,14,15,1.016667,1.200000,0.000000,2.216667,1.000000,1.000000,1.000000,3,1,"This was a clear best option. I prioritised bringing a piece home because finishing is the highest-value progress outcome."
1290,19,168,"fixed","",8,2,4,4,6,0.433333,-0.200000,0.000000,0.233333,1.000000,1.000000,1.000000,4,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1290,20,176,"fixed","",11,5,2,3,4,0.283333,1.000000,0.000000,1.283333,1.000000,1.000000,1.000000,3,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1290,21,180,"fixed","",8,4,7,6,7,0.483333,-0.200000,0.000000,0.283333,1.000000,1.000000,1.000000,3,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1290,22,192,"fixed","",8,7,16,7,10,0.716667,-0.200000,0.000000,0.516667,1.000000,1.000000,1.000000,3,1,"This was the strongest available option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1290,23,200,"fixed","",8,16,22,10,12,0.833333,-0.200000,0.000000,0.633333,1.000000,1.000000,1.000000,5,1,"This was a clear best option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1290,24,208,"fixed","",8,22,23,12,13,0.883333,0.000000,0.000000,0.883333,1.000000,1.000000,1.000000,3,1,"This was a clear best option. I selected this move because it offered the best overall balance of progress, safety, and pressure."
1290,25,216,"fixed","",8,23,17,13,15,1.033333,1.200000,0.000000,2.233333,1.000000,1.000000,1.000000,5,1,"This was a clear best option. I prioritised bringing a piece home because finishing is the highest-value progress outcome."
1290,26,248,"fixed","",11,2,4,4,6,0.433333,-0.200000,0.000000,0.233333,1.000000,1.000000,1.000000,4,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1290,27,256,"fixed","",11,4,10,6,8,0.566667,0.800000,0.000000,1.366667,1.000000,1.000000,1.000000,4,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1290,28,260,"fixed","",11,10,16,8,10,0.700000,-0.200000,0.000000,0.500000,1.000000,1.000000,1.000000,4,1,"This was the strongest available option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1290,29,272,"fixed","",10,11,2,1,4,0.316667,1.000000,0.000000,1.316667,1.000000,1.000000,1.000000,4,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1290,30,276,"fixed","",11,16,23,10,13,0.916667,0.000000,0.000000,0.916667,1.000000,1.000000,1.000000,4,1,"This was a clear best option. I selected this move because it offered the best overall balance of progress, safety, and pressure."
1290,31,284,"fixed","",11,23,20,13,14,0.950000,1.000000,0.000000,1.950000,1.000000,1.000000,1.000000,4,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1290,32,288,"fixed","",11,20,17,14,15,1.016667,1.200000,0.000000,2.216667,1.000000,1.000000,1.000000,4,1,"This was a clear best option. I prioritised bringing a piece home because finishing is the highest-value progress outcome."
1290,33,296,"fixed","",10,2,7,4,7,0.516667,-0.200000,0.000000,0.316667,1.000000,1.000000,1.000000,3,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1290,34,304,"fixed","",10,7,13,7,9,0.633333,-0.200000,0.000000,0.433333,1.000000,1.000000,1.000000,3,1,"This was the strongest available option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1290,35,312,"fixed","",10,13,16,9,10,0.683333,-0.200000,0.000000,0.483333,1.000000,1.000000,1.000000,3,1,"This was a clear best option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1290,36,320,"fixed","",10,16,22,10,12,0.833333,-0.200000,0.000000,0.633333,1.000000,1.000000,1.000000,3,1,"This was a clear best option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1290,37,328,"fixed","",10,22,20,12,14,0.966667,1.000000,0.000000,1.966667,1.000000,1.000000,1.000000,3,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1290,38,332,"fixed","",12,14,8,0,2,0.166667,0.000000,0.000000,0.166667,1.000000,1.000000,1.000000,2,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1290,39,352,"fixed","",13,14,5,0,3,0.250000,0.000000,0.000000,0.250000,1.000000,1.000000,1.000000,2,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1290,40,360,"fixed","",12,8,2,2,4,0.300000,1.000000,0.000000,1.300000,1.000000,1.000000,1.000000,2,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1290,41,364,"fixed","",12,2,4,4,6,0.433333,-0.200000,0.000000,0.233333,1.000000,1.000000,1.000000,2,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1290,42,376,"fixed","",12,4,10,6,8,0.566667,0.800000,0.000000,1.366667,1.000000,1.000000,1.000000,2,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1290,43,380,"fixed","",10,20,17,14,15,1.016667,1.200000,0.000000,2.216667,1.000000,1.000000,1.000000,3,1,"This was a clear best option. I prioritised bringing a piece home because finishing is the highest-value progress outcome."
1290,44,392,"fixed","",12,10,16,8,10,0.700000,-0.450000,0.000000,0.250000,1.000000,1.000000,1.000000,2,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1290,45,404,"fixed","",13,5,4,3,6,0.450000,-0.200000,0.000000,0.250000,1.000000,1.000000,1.000000,1,1,"This was the only legal move. The options were close, so I chose the line with slightly stronger forward progress."
1290,46,412,"fixed","",13,4,10,6,8,0.566667,0.800000,0.000000,1.366667,1.000000,1.000000,1.000000,2,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1290,47,416,"fixed","",13,10,16,8,10,0.700000,-0.200000,1.483333,1.983333,1.000000,1.000000,1.000000,2,1,"This was a clear best option. I chose this move to pressure the opponent and disrupt their progress, while still keeping aggression and progress in balance."
1290,48,424,"fixed","",13,16,22,10,12,0.833333,-0.200000,0.000000,0.633333,1.000000,1.000000,1.000000,2,1,"This was a clear best option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1290,49,432,"fixed","",13,22,20,12,14,0.966667,1.000000,0.000000,1.966667,1.000000,1.000000,1.000000,2,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1290,50,436,"fixed","",13,20,17,14,15,1.016667,1.200000,0.000000,2.216667,1.000000,1.000000,1.000000,2,1,"This was a clear best option. I prioritised bringing a piece home because finishing is the highest-value progress outcome."
1290,51,444,"fixed","",12,14,5,0,3,0.250000,0.000000,0.000000,0.250000,1.000000,1.000000,1.000000,1,1,"This was the only legal move. The options were close, so I chose the line with slightly stronger forward progress."
1290,52,456,"fixed","",12,5,2,3,4,0.283333,1.000000,0.000000,1.283333,1.000000,1.000000,1.000000,1,1,"This was the only legal move. The options were close, so I preferred the safer line with lower capture exposure."
1290,53,460,"fixed","",12,2,7,4,7,0.516667,-0.200000,0.000000,0.316667,1.000000,1.000000,1.000000,1,1,"This was the only legal move. The options were close, so I chose the line with slightly stronger forward progress."
1290,54,468,"fixed","",12,7,19,7,11,0.800000,-0.200000,0.000000,0.600000,1.000000,1.000000,1.000000,1,1,"This was the only legal move. The options were close, so I chose the line with slightly stronger forward progress."
1290,55,476,"fixed","playerTwo",12,19,17,11,15,1.066667,1.200000,0.000000,2.266667,1.000000,1.000000,1.000000,1,1,"This was the only legal move. The options were close, so I preferred the safer line with lower capture exposure."
1291,1,12,"fixed","",7,14,5,0,3,0.250000,0.000000,0.000000,0.250000,1.000000,1.000000,1.000000,7,1,"This was a marginally better option. I opened with progress because the immediate gain outweighed the early risk."
1291,2,20,"fixed","",8,14,8,0,2,0.166667,0.000000,0.000000,0.166667,1.000000,1.000000,1.000000,7,1,"This was a marginally better option. I selected this move because it offered the best overall balance of progress, safety, and pressure."
1291,3,28,"fixed","",8,8,4,2,6,0.466667,-0.200000,1.390000,1.656667,1.000000,1.000000,1.000000,7,1,"This was the strongest available option. I chose this move to pressure the opponent and disrupt their progress, while still keeping aggression and progress in balance."
1291,4,36,"fixed","",7,5,2,3,4,0.283333,1.000000,0.000000,1.283333,1.000000,1.000000,1.000000,7,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1291,5,40,"fixed","",8,4,10,6,8,0.566667,0.800000,0.000000,1.366667,1.000000,1.000000,1.000000,6,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1291,6,44,"fixed","",8,10,16,8,10,0.700000,-0.200000,0.000000,0.500000,1.000000,1.000000,1.000000,7,1,"This was the strongest available option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1291,7,56,"fixed","",8,16,19,10,11,0.750000,-0.200000,0.000000,0.550000,1.000000,1.000000,1.000000,7,1,"This was a clear best option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1291,8,64,"fixed","",8,19,22,11,12,0.816667,-0.200000,0.000000,0.616667,1.000000,1.000000,1.000000,7,1,"This was a clear best option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1291,9,76,"fixed","",8,22,20,12,14,0.966667,1.000000,0.000000,1.966667,1.000000,1.000000,1.000000,7,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1291,10,80,"fixed","",7,2,4,4,6,0.433333,-0.200000,0.000000,0.233333,1.000000,1.000000,1.000000,6,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1291,11,88,"fixed","",7,4,13,6,9,0.650000,-0.200000,0.000000,0.450000,1.000000,1.000000,1.000000,6,1,"This was the strongest available option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1291,12,96,"fixed","",7,13,22,9,12,0.850000,-0.200000,0.000000,0.650000,1.000000,1.000000,1.000000,6,1,"This was a clear best option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1291,13,104,"fixed","",7,22,17,12,15,1.050000,1.200000,0.000000,2.250000,1.000000,1.000000,1.000000,6,1,"This was a clear best option. I prioritised bringing a piece home because finishing is the highest-value progress outcome."
1291,14,112,"fixed","",8,20,17,14,15,1.016667,1.200000,0.000000,2.216667,1.000000,1.000000,1.000000,6,1,"This was a clear best option. I prioritised bringing a piece home because finishing is the highest-value progress outcome."
1291,15,120,"fixed","",9,14,8,0,2,0.166667,0.000000,0.000000,0.166667,1.000000,1.000000,1.000000,5,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1291,16,128,"fixed","",10,14,5,0,3,0.250000,0.000000,0.000000,0.250000,1.000000,1.000000,1.000000,5,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1291,17,144,"fixed","",9,8,2,2,4,0.300000,1.000000,0.000000,1.300000,1.000000,1.000000,1.000000,2,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1291,18,148,"fixed","",9,2,1,4,5,0.350000,-0.200000,0.000000,0.150000,1.000000,1.000000,1.000000,4,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1291,19,156,"fixed","",11,14,2,0,4,0.333333,1.000000,0.000000,1.333333,1.000000,1.000000,1.000000,5,1,"This was a marginally better option. I chose the rosette because it improves safety while preserving progress."
1291,20,160,"fixed","",9,1,4,5,6,0.416667,-0.200000,0.000000,0.216667,1.000000,1.000000,1.000000,3,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1291,21,168,"fixed","",11,2,10,4,8,0.600000,0.800000,0.000000,1.400000,1.000000,1.000000,1.000000,3,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1291,22,172,"fixed","",10,5,2,3,4,0.283333,1.000000,0.000000,1.283333,1.000000,1.000000,1.000000,5,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1291,23,176,"fixed","",11,10,13,8,9,0.616667,-0.200000,0.000000,0.416667,1.000000,1.000000,1.000000,5,1,"This was a marginally better option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1291,24,184,"fixed","",9,4,10,6,8,0.566667,0.800000,0.000000,1.366667,1.000000,1.000000,1.000000,4,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1291,25,188,"fixed","",11,13,19,9,11,0.766667,-0.200000,0.000000,0.566667,1.000000,1.000000,1.000000,5,1,"This was a marginally better option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1291,26,200,"fixed","",10,2,4,4,6,0.433333,-0.200000,1.390000,1.623333,1.000000,1.000000,1.000000,5,1,"This was a clear best option. I chose this move to pressure the opponent and disrupt their progress, while still keeping aggression and progress in balance."
1291,27,208,"fixed","",11,19,22,11,12,0.816667,-0.200000,0.000000,0.616667,1.000000,1.000000,1.000000,5,1,"This was the strongest available option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1291,28,228,"fixed","",11,22,17,12,15,1.050000,1.200000,0.000000,2.250000,1.000000,1.000000,1.000000,5,1,"This was a clear best option. I prioritised bringing a piece home because finishing is the highest-value progress outcome."
1291,29,236,"fixed","",9,10,19,8,11,0.783333,-0.200000,0.000000,0.583333,1.000000,1.000000,1.000000,4,1,"This was the strongest available option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1291,30,244,"fixed","",9,19,20,11,14,0.983333,1.000000,0.000000,1.983333,1.000000,1.000000,1.000000,4,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1291,31,248,"fixed","",9,20,17,14,15,1.016667,1.200000,0.000000,2.216667,1.000000,1.000000,1.000000,4,1,"This was a clear best option. I prioritised bringing a piece home because finishing is the highest-value progress outcome."
1291,32,260,"fixed","",10,14,11,0,1,0.083333,0.000000,0.000000,0.083333,1.000000,1.000000,1.000000,3,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1291,33,268,"fixed","",10,11,2,1,4,0.316667,1.000000,0.000000,1.316667,1.000000,1.000000,1.000000,3,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1291,34,272,"fixed","",10,2,4,4,6,0.433333,-0.200000,0.000000,0.233333,1.000000,1.000000,1.000000,3,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1291,35,280,"fixed","",10,4,10,6,8,0.566667,0.800000,0.000000,1.366667,1.000000,1.000000,1.000000,3,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1291,36,284,"fixed","",10,10,16,8,10,0.700000,-0.200000,0.000000,0.500000,1.000000,1.000000,1.000000,3,1,"This was the strongest available option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1291,37,292,"fixed","",10,16,19,10,11,0.750000,-0.200000,0.000000,0.550000,1.000000,1.000000,1.000000,3,1,"This was a clear best option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1291,38,300,"fixed","",10,19,23,11,13,0.900000,0.000000,0.000000,0.900000,1.000000,1.000000,1.000000,3,1,"This was a clear best option. I selected this move because it offered the best overall balance of progress, safety, and pressure."
1291,39,312,"fixed","",12,14,5,0,3,0.250000,0.000000,0.000000,0.250000,1.000000,1.000000,1.000000,2,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1291,40,324,"fixed","",10,23,17,13,15,1.033333,1.200000,0.000000,2.233333,1.000000,1.000000,1.000000,3,1,"This was a clear best option. I prioritised bringing a piece home because finishing is the highest-value progress outcome."
1291,41,332,"fixed","",12,5,4,3,6,0.450000,-0.200000,0.000000,0.250000,1.000000,1.000000,1.000000,1,1,"This was the only legal move. The options were close, so I chose the line with slightly stronger forward progress."
1291,42,348,"fixed","",12,14,5,0,3,0.250000,0.000000,0.000000,0.250000,1.000000,1.000000,1.000000,2,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1291,43,360,"fixed","",12,5,4,3,6,0.450000,-0.200000,0.000000,0.250000,1.000000,1.000000,1.000000,1,1,"This was the only legal move. The options were close, so I chose the line with slightly stronger forward progress."
1291,44,368,"fixed","",12,4,13,6,9,0.650000,-0.200000,0.000000,0.450000,1.000000,1.000000,1.000000,2,1,"This was the strongest available option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1291,45,384,"fixed","",12,13,19,9,11,0.766667,-0.200000,0.000000,0.566667,1.000000,1.000000,1.000000,2,1,"This was a clear best option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1291,46,408,"fixed","",12,14,11,0,1,0.083333,0.000000,0.000000,0.083333,1.000000,1.000000,1.000000,2,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1291,47,416,"fixed","",12,11,2,1,4,0.316667,1.000000,0.000000,1.316667,1.000000,1.000000,1.000000,2,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1291,48,420,"fixed","",12,2,7,4,7,0.516667,-0.200000,0.000000,0.316667,1.000000,1.000000,1.000000,2,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1291,49,432,"fixed","",12,7,13,7,9,0.633333,-0.200000,0.000000,0.433333,1.000000,1.000000,1.000000,2,1,"This was the strongest available option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1291,50,440,"fixed","",13,14,2,0,4,0.333333,1.000000,0.000000,1.333333,1.000000,1.000000,1.000000,2,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1291,51,444,"fixed","",12,13,19,9,11,0.766667,-0.200000,0.000000,0.566667,1.000000,1.000000,1.000000,2,1,"This was a clear best option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1291,52,456,"fixed","",13,2,4,4,6,0.433333,-0.200000,1.390000,1.623333,1.000000,1.000000,1.000000,2,1,"This was a clear best option. I chose this move to pressure the opponent and disrupt their progress, while still keeping aggression and progress in balance."
1291,53,464,"fixed","",13,4,10,6,8,0.566667,0.800000,0.000000,1.366667,1.000000,1.000000,1.000000,2,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1291,54,468,"fixed","",12,19,17,11,15,1.066667,1.200000,0.000000,2.266667,1.000000,1.000000,1.000000,2,1,"This was a clear best option. I prioritised bringing a piece home because finishing is the highest-value progress outcome."
1291,55,476,"fixed","",13,10,13,8,9,0.616667,-0.200000,0.000000,0.416667,1.000000,1.000000,1.000000,1,1,"This was the only legal move. The options were close, so I chose the line with slightly stronger forward progress."
1291,56,484,"fixed","",13,13,16,9,10,0.683333,-0.200000,0.000000,0.483333,1.000000,1.000000,1.000000,1,1,"This was the only legal move. The options were close, so I chose the line with slightly stronger forward progress."
1291,57,492,"fixed","",13,16,19,10,11,0.750000,-0.200000,0.000000,0.550000,1.000000,1.000000,1.000000,1,1,"This was the only legal move. The options were close, so I chose the line with slightly stronger forward progress."
1291,58,504,"fixed","",13,19,22,11,12,0.816667,-0.450000,0.000000,0.366667,1.000000,1.000000,1.000000,1,1,"This was the only legal move. The options were close, so I chose the line with slightly stronger forward progress."
1291,59,516,"fixed","",13,22,23,12,13,0.883333,0.000000,0.000000,0.883333,1.000000,1.000000,1.000000,1,1,"This was the only legal move. The options were close, so I chose the line with slightly stronger forward progress."
1291,60,524,"fixed","",13,23,20,13,14,0.950000,1.000000,0.000000,1.950000,1.000000,1.000000,1.000000,1,1,"This was the only legal move. The options were close, so I preferred the safer line with lower capture exposure."
1291,61,536,"fixed","playerTwo",13,20,17,14,15,1.016667,1.200000,0.000000,2.216667,1.000000,1.000000,1.000000,1,1,"This was the only legal move. The options were close, so I preferred the safer line with lower capture exposure."
1292,1,36,"fixed","",7,14,5,0,3,0.250000,0.000000,0.000000,0.250000,1.000000,1.000000,1.000000,7,1,"This was a marginally better option. I opened with progress because the immediate gain outweighed the early risk."
1292,2,44,"fixed","",7,5,4,3,6,0.450000,-0.450000,0.000000,0.000000,1.000000,1.000000,1.000000,1,1,"This was the only legal move. The options were close, so I chose the line with slightly stronger forward progress."
1292,3,52,"fixed","",7,4,10,6,8,0.566667,0.800000,0.000000,1.366667,1.000000,1.000000,1.000000,7,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1292,4,56,"fixed","",7,10,13,8,9,0.616667,-0.200000,0.000000,0.416667,1.000000,1.000000,1.000000,7,1,"This was the strongest available option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1292,5,68,"fixed","",7,13,19,9,11,0.766667,-0.200000,0.000000,0.566667,1.000000,1.000000,1.000000,7,1,"This was a clear best option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1292,6,76,"fixed","",7,19,23,11,13,0.900000,0.000000,0.000000,0.900000,1.000000,1.000000,1.000000,7,1,"This was a clear best option. I selected this move because it offered the best overall balance of progress, safety, and pressure."
1292,7,84,"fixed","",7,23,17,13,15,1.033333,1.200000,0.000000,2.233333,1.000000,1.000000,1.000000,7,1,"This was a clear best option. I prioritised bringing a piece home because finishing is the highest-value progress outcome."
1292,8,92,"fixed","",8,14,8,0,2,0.166667,0.000000,0.000000,0.166667,1.000000,1.000000,1.000000,6,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1292,9,100,"fixed","",8,8,5,2,3,0.216667,0.000000,0.000000,0.216667,1.000000,1.000000,1.000000,6,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1292,10,108,"fixed","",8,5,4,3,6,0.450000,-0.450000,0.000000,0.000000,1.000000,1.000000,1.000000,1,1,"This was the only legal move. The options were close, so I chose the line with slightly stronger forward progress."
1292,11,116,"fixed","",9,14,5,0,3,0.250000,0.000000,0.000000,0.250000,1.000000,1.000000,1.000000,6,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1292,12,128,"fixed","",8,4,10,6,8,0.566667,0.800000,0.000000,1.366667,1.000000,1.000000,1.000000,6,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1292,13,132,"fixed","",8,10,19,8,11,0.783333,-0.450000,0.000000,0.333333,1.000000,1.000000,1.000000,2,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1292,14,140,"fixed","",9,5,2,3,4,0.283333,1.000000,0.000000,1.283333,1.000000,1.000000,1.000000,6,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1292,15,144,"fixed","",8,19,22,11,12,0.816667,-0.450000,0.000000,0.366667,1.000000,1.000000,1.000000,6,1,"This was the strongest available option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1292,16,152,"fixed","",9,2,4,4,6,0.433333,-0.200000,0.000000,0.233333,1.000000,1.000000,1.000000,6,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1292,17,160,"fixed","",9,4,13,6,9,0.650000,-0.200000,0.000000,0.450000,1.000000,1.000000,1.000000,6,1,"This was the strongest available option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1292,18,172,"fixed","",9,13,22,9,12,0.850000,-0.200000,0.000000,0.650000,1.000000,1.000000,1.000000,6,1,"This was a clear best option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1292,19,180,"fixed","",9,22,17,12,15,1.050000,1.200000,0.000000,2.250000,1.000000,1.000000,1.000000,6,1,"This was a clear best option. I prioritised bringing a piece home because finishing is the highest-value progress outcome."
1292,20,188,"fixed","",8,14,5,0,3,0.250000,0.000000,0.000000,0.250000,1.000000,1.000000,1.000000,5,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1292,21,200,"fixed","",10,14,2,0,4,0.333333,1.000000,0.000000,1.333333,1.000000,1.000000,1.000000,5,1,"This was a marginally better option. I chose the rosette because it improves safety while preserving progress."
1292,22,204,"fixed","",10,2,1,4,5,0.350000,-0.200000,0.000000,0.150000,1.000000,1.000000,1.000000,4,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1292,23,212,"fixed","",10,1,7,5,7,0.500000,-0.200000,0.000000,0.300000,1.000000,1.000000,1.000000,4,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1292,24,220,"fixed","",10,7,16,7,10,0.716667,-0.200000,1.483333,2.000000,1.000000,1.000000,1.000000,2,1,"This was a clear best option. I chose this move to pressure the opponent and disrupt their progress, while still keeping aggression and progress in balance."
1292,25,228,"fixed","",10,16,23,10,13,0.916667,0.000000,0.000000,0.916667,1.000000,1.000000,1.000000,2,1,"This was a clear best option. I selected this move because it offered the best overall balance of progress, safety, and pressure."
1292,26,236,"fixed","",10,23,17,13,15,1.033333,1.200000,0.000000,2.233333,1.000000,1.000000,1.000000,5,1,"This was a clear best option. I prioritised bringing a piece home because finishing is the highest-value progress outcome."
1292,27,244,"fixed","",8,5,4,3,6,0.450000,-0.450000,0.000000,0.000000,1.000000,1.000000,1.000000,1,1,"This was the only legal move. The options were close, so I chose the line with slightly stronger forward progress."
1292,28,256,"fixed","",8,14,2,0,4,0.333333,1.000000,0.000000,1.333333,1.000000,1.000000,1.000000,4,1,"This was a marginally better option. The options were close, so I preferred the safer line with lower capture exposure."
1292,29,260,"fixed","",11,14,5,0,3,0.250000,0.000000,0.000000,0.250000,1.000000,1.000000,1.000000,4,1,"This was a marginally better option. I selected this move because it offered the best overall balance of progress, safety, and pressure."
1292,30,272,"fixed","",8,2,1,4,5,0.350000,-0.200000,0.000000,0.150000,1.000000,1.000000,1.000000,3,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1292,31,284,"fixed","",8,1,10,5,8,0.583333,0.800000,0.000000,1.383333,1.000000,1.000000,1.000000,2,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1292,32,288,"fixed","",8,10,16,8,10,0.700000,-0.200000,0.000000,0.500000,1.000000,1.000000,1.000000,4,1,"This was the strongest available option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1292,33,296,"fixed","",8,16,20,10,14,1.000000,1.000000,0.000000,2.000000,1.000000,1.000000,1.000000,4,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1292,34,300,"fixed","",8,20,17,14,15,1.016667,1.200000,0.000000,2.216667,1.000000,1.000000,1.000000,4,1,"This was a clear best option. I prioritised bringing a piece home because finishing is the highest-value progress outcome."
1292,35,308,"fixed","",11,5,2,3,4,0.283333,1.000000,0.000000,1.283333,1.000000,1.000000,1.000000,3,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1292,36,312,"fixed","",12,14,5,0,3,0.250000,0.000000,0.000000,0.250000,1.000000,1.000000,1.000000,3,1,"This was a marginally better option. I selected this move because it offered the best overall balance of progress, safety, and pressure."
1292,37,320,"fixed","",11,2,1,4,5,0.350000,-0.200000,0.000000,0.150000,1.000000,1.000000,1.000000,2,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1292,38,332,"fixed","",11,1,10,5,8,0.583333,0.800000,0.000000,1.383333,1.000000,1.000000,1.000000,2,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1292,39,336,"fixed","",11,10,19,8,11,0.783333,-0.450000,0.000000,0.333333,1.000000,1.000000,1.000000,2,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1292,40,344,"fixed","",12,5,2,3,4,0.283333,1.000000,0.000000,1.283333,1.000000,1.000000,1.000000,3,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1292,41,348,"fixed","",11,19,23,11,13,0.900000,0.000000,0.000000,0.900000,1.000000,1.000000,1.000000,3,1,"This was a clear best option. I selected this move because it offered the best overall balance of progress, safety, and pressure."
1292,42,356,"fixed","",12,2,7,4,7,0.516667,-0.200000,0.000000,0.316667,1.000000,1.000000,1.000000,2,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1292,43,364,"fixed","",11,23,17,13,15,1.033333,1.200000,0.000000,2.233333,1.000000,1.000000,1.000000,3,1,"This was a clear best option. I prioritised bringing a piece home because finishing is the highest-value progress outcome."
